"id","titulo","anio","ingresos_internacionales","presupuesto","idioma_ingles","pais_fuerte","duracion","duracion_cuadrado","categoria_presupuesto","decada"
"tt2097298","McFarland",2015,1227649,1.7e+07,1,1,129,16641,"Medio","2010s"
"tt2097307","Hit and Run",2012,3067347,2e+06,1,1,100,10000,"Bajo","2010s"
"tt2101341","Dead Man Down - Il sapore della vendetta",2013,7179244,3e+07,1,1,118,13924,"Medio","2010s"
"tt2101441","Spring Breakers - Una vacanza da sballo",2012,17600000,5e+06,1,0,94,8836,"Bajo","2010s"
"tt2101473","Medicus",2013,34370542.2,3.6e+07,1,1,155,24025,"Medio","2010s"
"tt2101570","In the Blood",2014,356916,1e+07,1,0,108,11664,"Medio","2010s"
"tt2103217","Maniac",2012,2600194,6e+06,1,0,89,7921,"Bajo","2010s"
"tt2103254","Tammy",2014,15850000,2e+07,1,1,97,9409,"Medio","2010s"
"tt2103267","Two Mothers",2013,1256767,1.6e+07,1,0,97,9409,"Medio","2010s"
"tt2103281","Apes Revolution - Il pianeta delle scimmie",2014,502098977,1.7e+08,1,0,130,16900,"Muy Alto","2010s"
"tt2106361","Into the Storm",2014,113900000,5e+07,1,1,89,7921,"Alto","2010s"
"tt2106476","Il sospetto",2012,15229966,3800000,0,0,115,13225,"Bajo","2010s"
"tt2109184","Paranormal Activity 4",2012,88917657,5e+06,1,1,88,7744,"Bajo","2010s"
"tt2109248","Transformers 4 - L'era dell'estinzione",2014,858614996,2.1e+08,1,0,165,27225,"Muy Alto","2010s"
"tt2119532","La battaglia di Hacksaw Ridge",2016,113241303,4e+07,1,0,139,19321,"Medio","2010s"
"tt2119543","Il mistero della casa del tempo",2018,62907452,4.2e+07,1,0,105,11025,"Medio","2010s"
"tt2120120","Pixels",2015,166127224,8.8e+07,1,0,105,11025,"Alto","2010s"
"tt2124787","Final Girl",2015,20046.6,8e+06,1,0,84,7056,"Bajo","2010s"
"tt2125435","Re della terra selvaggia",2012,8312000,1800000,1,1,93,8649,"Bajo","2010s"
"tt2126235","Autobahn - Fuori controllo",2016,4537531,21500000,1,0,99,9801,"Medio","2010s"
"tt2126355","San Andreas",2015,318800000,1.1e+08,1,1,114,12996,"Muy Alto","2010s"
"tt2126357","Ricomincio da me",2018,33011839,1.6e+07,1,1,103,10609,"Medio","2010s"
"tt2132285","Bling Ring",2013,14199844,8e+06,1,0,90,8100,"Bajo","2010s"
"tt2139881","Non succede, ma se succede...",2019,23557538,4e+07,1,0,125,15625,"Medio","2010s"
"tt2140037","Jane Got a Gun",2015,1553738,2.5e+07,1,1,98,9604,"Medio","2010s"
"tt2140373","Saving Mr. Banks",2013,34566404,3.5e+07,1,0,125,15625,"Medio","2010s"
"tt2140379","Self/less",2015,19527465,2.6e+07,1,1,117,13689,"Medio","2010s"
"tt2140479","The Accountant",2016,68900000,4.4e+07,1,1,128,16384,"Medio","2010s"
"tt2140507","Edison - L'uomo che illuminÃ² il mondo",2017,6237620,3e+07,1,0,108,11664,"Medio","2010s"
"tt2167202","Getaway - Via di fuga",2013,1304494,1.8e+07,1,0,90,8100,"Medio","2010s"
"tt2168910","Cocktail",2012,1496906,7980000,0,0,146,21316,"Bajo","2010s"
"tt2170299","Bad Words",2013,24723,1e+07,1,1,89,7921,"Medio","2010s"
"tt2170439","Come ammazzare il capo 2",2014,53200000,4.2e+07,1,1,108,11664,"Medio","2010s"
"tt2170593","St. Vincent",2014,10699522,1.3e+07,1,1,102,10404,"Medio","2010s"
"tt2171867","Empire State",2013,727500,1.1e+07,1,1,94,8836,"Medio","2010s"
"tt2172584","Maps to the Stars",2014,4160193,1.5e+07,1,0,111,12321,"Medio","2010s"
"tt2172934","3 Days to Kill",2014,22562231,2.8e+07,1,0,117,13689,"Medio","2010s"
"tt2172935","Metallica Through the Never",2013,4555845,1.8e+07,1,1,93,8649,"Medio","2010s"
"tt2176013","Jab Tak Hai Jaan",2012,3750419,7217600,0,1,198,39204,"Bajo","2010s"
"tt2177771","Monuments Men",2014,78675018,7e+07,1,0,118,13924,"Alto","2010s"
"tt2179136","American Sniper",2014,197300000,58800000,1,1,133,17689,"Alto","2010s"
"tt2180411","Into the Woods",2014,84900000,5e+07,1,1,125,15625,"Alto","2010s"
"tt2181831","Shahid",2012,365650,1e+06,0,1,129,16641,"Bajo","2010s"
"tt2183034","Earth to Echo",2014,6746220,1.3e+07,1,1,91,8281,"Medio","2010s"
"tt2184339","La notte del giudizio",2013,24855512,3e+06,1,0,85,7225,"Bajo","2010s"
"tt2191701","Un weekend da bamboccioni 2",2013,113315753,8e+07,1,1,101,10201,"Alto","2010s"
"tt2193215","The Counselor - Il procuratore",2013,54035619,2.5e+07,1,0,117,13689,"Medio","2010s"
"tt2194499","Questione di tempo",2013,71777528,1.2e+07,1,1,123,15129,"Medio","2010s"
"tt2195548","Prince Avalanche",2013,237174,725000,1,1,94,8836,"Bajo","2010s"
"tt2199571","Run All Night - Una notte per sopravvivere",2015,45100000,5e+07,1,1,114,12996,"Alto","2010s"
"tt2203939","Tutte contro lui",2014,112799203,4e+07,1,1,109,11881,"Medio","2010s"
"tt2209418","Before Midnight",2013,12880021,3e+06,1,0,109,11881,"Bajo","2010s"
"tt2209764","Transcendence",2014,80016949,1e+08,1,0,119,14161,"Muy Alto","2010s"
"tt2217859","Segreti di famiglia",2015,996917,1.1e+07,1,0,109,11881,"Medio","2010s"
"tt2218003","Closed Circuit",2013,581538,1.5e+07,1,0,96,9216,"Medio","2010s"
"tt2223990","Draft Day",2014,981962,2.5e+07,1,1,110,12100,"Medio","2010s"
"tt2224026","Home - A casa",2015,208644097,1.35e+08,1,1,94,8836,"Muy Alto","2010s"
"tt2226417","Oltre i confini del male - Insidious 2",2013,78332871,5e+06,1,0,106,11236,"Bajo","2010s"
"tt2226597","Il domani tra di noi",2017,32483654,3.5e+07,1,1,112,12544,"Medio","2010s"
"tt2229499","Don Jon",2013,14961651,3e+06,1,1,90,8100,"Bajo","2010s"
"tt2231253","Joker - Wild Card",2015,4043258.4,3e+07,1,1,92,8464,"Medio","2010s"
"tt2231461","Rampage: Furia animale",2018,3.27e+08,1.2e+08,1,1,107,11449,"Muy Alto","2010s"
"tt2231554","ESPÂ² - Fenomeni paranormali",2012,931491.6,1400000,1,0,98,9604,"Bajo","2010s"
"tt2234155","Gli stagisti",2013,48820080,5.8e+07,1,1,119,14161,"Alto","2010s"
"tt2235779","Le origini del male",2014,9325295,2e+05,1,1,98,9604,"Bajo","2010s"
"tt2238032","Skiptrace: Missione Hong Kong",2016,81947572.2,3.2e+07,0,0,107,11449,"Medio","2010s"
"tt2239822","Valerian e la cittÃ  dei mille pianeti",2017,184684740,177200000,1,0,136,18496,"Muy Alto","2010s"
"tt2239832","La guerra dei sessi",2014,4999246,2.4e+07,1,1,106,11236,"Medio","2010s"
"tt2241351","Money Monster - L'altra faccia del denaro",2016,52270529,2.7e+07,1,1,98,9604,"Medio","2010s"
"tt2243537","Ghost Movie",2013,20117901,2500000,1,1,86,7396,"Bajo","2010s"
"tt2245084","Big Hero 6",2014,435340318,1.65e+08,1,1,102,10404,"Muy Alto","2010s"
"tt2247476","Il tempo di vincere",2014,10791,1.5e+07,1,1,115,13225,"Medio","2010s"
"tt2249221","Zulu",2013,1581964.2,1.6e+07,0,0,110,12100,"Medio","2010s"
"tt2250912","Spider-Man: Homecoming",2017,545965784,1.75e+08,1,1,133,17689,"Muy Alto","2010s"
"tt2261287","Ballerina",2016,81424718,3e+07,1,0,89,7921,"Medio","2010s"
"tt2262227","Il libro della vita",2014,49632013,5e+07,1,1,95,9025,"Alto","2010s"
"tt2265171","The Raid 2 - Berandal",2014,3939707,4500000,0,0,150,22500,"Bajo","2010s"
"tt2267968","Kung Fu Panda 3",2016,377642206,1.45e+08,1,0,95,9025,"Muy Alto","2010s"
"tt2267998","L'amore bugiardo - Gone Girl",2014,201563174,6.1e+07,1,1,149,22201,"Alto","2010s"
"tt2268016","Magic Mike XXL",2015,51800000,14800000,1,1,115,13225,"Medio","2010s"
"tt2274648","Hellboy",2019,22761541,5e+07,1,0,120,14400,"Alto","2010s"
"tt2275946","Redirected",2014,199522.2,2700000,1,0,99,9801,"Bajo","2010s"
"tt2277860","Alla ricerca di Dory",2016,542275328,2e+08,1,1,97,9409,"Muy Alto","2010s"
"tt2278388","Grand Budapest Hotel",2014,113638722,2.5e+07,1,0,99,9801,"Medio","2010s"
"tt2279339","Natale all'improvviso",2015,16124181,1.7e+07,1,1,107,11449,"Medio","2010s"
"tt2279373","SpongeBob - Fuori dall'acqua",2015,162192000,7.4e+07,1,0,92,8464,"Alto","2010s"
"tt2281587","Muppets 2 - Ricercati",2014,29200000,5e+07,1,1,107,11449,"Alto","2010s"
"tt2283336","Men in Black: International",2019,173888894,1.1e+08,1,0,114,12996,"Muy Alto","2010s"
"tt2283362","Jumanji - Benvenuti nella giungla",2017,557562066,9e+07,1,0,119,14161,"Alto","2010s"
"tt2292959","The Canyons",2013,213360,250000,1,1,99,9801,"Bajo","2010s"
"tt2293640","Minions",2015,823397359,7.4e+07,1,1,91,8281,"Alto","2010s"
"tt2294449","22 Jump Street",2014,139614539,5e+07,1,1,112,12544,"Alto","2010s"
"tt2294629","Frozen - Il regno di ghiaccio",2013,880065344,1.5e+08,1,1,102,10404,"Muy Alto","2010s"
"tt2302755","Attacco al potere - Olympus Has Fallen",2013,71344561,7e+07,1,1,119,14161,"Alto","2010s"
"tt2302966","I",2015,1750881,3e+07,0,1,188,35344,"Medio","2010s"
"tt2304771","Mandela: Long Walk to Freedom",2013,19662703,3.5e+07,1,0,141,19881,"Medio","2010s"
"tt2304933","La quinta onda",2016,74989585,3.8e+07,1,0,112,12544,"Medio","2010s"
"tt2304953","Un ragionevole dubbio",2014,361681.2,7e+06,1,0,91,8281,"Bajo","2010s"
"tt2305051","Wild",2014,14621185,1.5e+07,1,1,115,13225,"Medio","2010s"
"tt2309260","The Gallows - L'esecuzione",2015,20200000,1e+05,1,1,81,6561,"Bajo","2010s"
"tt2310332","Lo Hobbit - La battaglia delle cinque armate",2014,700900000,2.5e+08,1,0,144,20736,"Muy Alto","2010s"
"tt2312718","Homefront",2013,28290518,2.2e+07,1,1,100,10000,"Medio","2010s"
"tt2316204","Alien: Covenant",2017,166629732,9.7e+07,1,0,122,14884,"Alto","2010s"
"tt2317225","The Machine",2013,123429,1e+06,1,1,91,8281,"Bajo","2010s"
"tt2318092","Un amore senza fine",2014,11279923,2e+07,1,1,104,10816,"Medio","2010s"
"tt2319580","The Grand Seduction",2013,862499,12700000,1,1,113,12769,"Medio","2010s"
"tt2321549","Babadook",2014,9348127,2e+06,1,0,94,8836,"Bajo","2010s"
"tt2322441","Cinquanta sfumature di grigio",2015,403484237,4e+07,1,1,125,15625,"Medio","2010s"
"tt2328900","Maria regina di Scozia",2018,30244310,2.5e+07,1,0,124,15376,"Medio","2010s"
"tt2333784","I mercenari 3",2014,175335033,9e+07,1,0,126,15876,"Alto","2010s"
"tt2333804","The Zero Theorem - Tutto Ã¨ vanitÃ ",2013,1228800,8500000,1,0,107,11449,"Bajo","2010s"
"tt2334649","Prossima fermata Fruitvale Station",2013,1284491,9e+05,1,1,85,7225,"Bajo","2010s"
"tt2334871","Fottute!",2017,14993533,4.2e+07,1,1,90,8100,"Medio","2010s"
"tt2334873","Blue Jasmine",2013,65699323,1.8e+07,1,1,98,9604,"Medio","2010s"
"tt2334879","Sotto assedio - White House Down",2013,132262953,1.5e+08,1,1,131,17161,"Muy Alto","2010s"
"tt2339741","The Woman in Black 2 - L'angelo della morte",2014,22352982,1.5e+07,1,0,98,9604,"Medio","2010s"
"tt2343793","Third Person",2013,1603363,2.8e+07,1,0,137,18769,"Medio","2010s"
"tt2345112","Parkland",2013,758530,1e+07,1,1,93,8649,"Medio","2010s"
"tt2345737","The Rover",2014,1395584,1.2e+07,1,0,103,10609,"Medio","2010s"
"tt2345759","La mummia",2017,329003712,1.25e+08,1,0,111,12321,"Muy Alto","2010s"
"tt2349144","Mississippi Grind",2015,292205,6e+06,1,1,108,11664,"Bajo","2010s"
"tt2350496","Lunchbox",2013,7386626,1e+06,0,0,104,10816,"Bajo","2010s"
"tt2357129","Jobs",2013,25996942,1.2e+07,1,0,128,16384,"Medio","2010s"
"tt2357291","Rio 2 - Missione Amazzonia",2014,367242682,1.03e+08,1,1,101,10201,"Muy Alto","2010s"
"tt2358925","Affare fatto",2015,4211752,3.5e+07,1,1,91,8281,"Medio","2010s"
"tt2359024","Blue Ruin",2013,734929,420000,1,0,90,8100,"Bajo","2010s"
"tt2361317","La legge della notte",2016,12300000,1.08e+08,1,1,129,16641,"Muy Alto","2010s"
"tt2361509","Lo stagista inaspettato",2015,118800000,3.5e+07,1,1,121,14641,"Medio","2010s"
"tt2364841","Runner Runner",2013,43358449,3e+07,1,1,88,7744,"Medio","2010s"
"tt2365580","Che fine ha fatto Bernadette?",2019,1623097,2e+07,1,1,109,11881,"Medio","2010s"
"tt2366608","Lost River",2014,570069,2e+06,1,1,95,9025,"Bajo","2010s"
"tt2368619","Bastille Day - Il colpo del secolo",2016,14807539,2e+07,1,0,92,8464,"Medio","2010s"
"tt2369135","Need for Speed",2014,159700000,6.6e+07,1,0,132,17424,"Alto","2010s"
"tt2376218","The Forger - Il falsario",2014,300182.4,1.5e+07,1,1,92,8464,"Medio","2010s"
"tt2377322","Liberaci dal male",2014,57360693,3e+07,1,1,118,13924,"Medio","2010s"
"tt2378281","Instructions Not Included",2013,56035432,5e+06,0,0,115,13225,"Bajo","2010s"
"tt2378507","Il castello di vetro",2017,4815474,9e+06,1,1,127,16129,"Bajo","2010s"
"tt2379713","Spectre",2015,680600000,2.45e+08,1,0,148,21904,"Muy Alto","2010s"
"tt2380307","Coco",2017,597357655,1.75e+08,1,1,105,11025,"Muy Alto","2010s"
"tt2381111","Brooklyn",2015,23753398,1.1e+07,1,0,117,13689,"Medio","2010s"
"tt2381249","Mission: Impossible - Rogue Nation",2015,487674259,1.5e+08,1,0,131,17161,"Muy Alto","2010s"
"tt2381941","Focus - Niente Ã¨ come sembra",2015,104900000,50100000,1,0,105,11025,"Alto","2010s"
"tt2381991","Il cacciatore e la regina di ghiaccio",2016,116599148,1.15e+08,1,0,114,12996,"Muy Alto","2010s"
"tt2382396","Joe",2013,2058068,4e+06,1,1,117,13689,"Bajo","2010s"
"tt2386490","Dragon Trainer - Il mondo nascosto",2019,361000648,1.29e+08,1,0,104,10816,"Muy Alto","2010s"
"tt2387433","Dark Skies - Oscure presenze",2013,10439436,3500000,1,1,97,9409,"Bajo","2010s"
"tt2387499","Le spie della porta accanto",2016,15014319,4e+07,1,1,105,11025,"Medio","2010s"
"tt2387559","Delivery Man",2013,22456240,2.6e+07,1,0,105,11025,"Medio","2010s"
"tt2388715","Oculus - Il riflesso del male",2013,16764705,5e+06,1,1,104,10816,"Bajo","2010s"
"tt2390361","Non dico altro",2013,7738000,8e+06,1,1,93,8649,"Bajo","2010s"
"tt2395427","Avengers: Age of Ultron",2015,943802885,2.5e+08,1,1,141,19881,"Muy Alto","2010s"
"tt2398231","The Homesman",2014,1389432,1.6e+07,1,0,122,14884,"Medio","2010s"
"tt2398241","I Puffi: Viaggio nella foresta segreta",2017,152163264,6e+07,1,0,90,8100,"Alto","2010s"
"tt2401097","Tracers",2015,2004301.8,1.1e+07,1,1,94,8836,"Medio","2010s"
"tt2401807","Tokarev",2014,1454628.6,2.1e+07,1,0,98,9604,"Medio","2010s"
"tt2401878","Anomalisa",2015,1900000,8e+06,1,0,90,8100,"Bajo","2010s"
"tt2402101","Dark Places - Nei luoghi oscuri",2015,4882264,2e+07,1,0,113,12769,"Medio","2010s"
"tt2402157","November Man",2014,14643800,1.5e+07,1,0,108,11664,"Medio","2010s"
"tt2402927","Carol",2015,27560644,11800000,1,0,118,13924,"Medio","2010s"
"tt2403021","The Green Inferno",2013,5474158,5e+06,1,0,100,10000,"Bajo","2010s"
"tt2403029","Angry Games - La ragazza con l'uccello di fuoco",2013,2343784.8,4500000,1,1,83,6889,"Bajo","2010s"
"tt2404181","La ragazza del dipinto",2013,5880945,10900000,1,1,100,10000,"Medio","2010s"
"tt2404233","Gods of Egypt",2016,119527400,1.4e+08,1,0,127,16129,"Muy Alto","2010s"
"tt2404311","Cose nostre - Malavita",2013,41500000,3e+07,1,0,111,12321,"Medio","2010s"
"tt2404425","Woman in Gold",2015,28311980,1.1e+07,1,1,109,11881,"Medio","2010s"
"tt2404435","I magnifici 7",2016,68927981,9e+07,1,0,132,17424,"Alto","2010s"
"tt2404461","Il passato",2013,11341715,1.1e+07,0,0,130,16900,"Medio","2010s"
"tt2404463","Corpi da reato",2013,70348583,4.3e+07,1,1,117,13689,"Medio","2010s"
"tt2406566","Atomica bionda",2017,48326155,3e+07,1,0,115,13225,"Medio","2010s"
"tt2431286","Philomena",2013,62419893,1.2e+07,1,0,98,9604,"Medio","2010s"
"tt2436386","Benvenuti a ieri",2015,10865000,1.2e+07,1,1,106,11236,"Medio","2010s"
"tt2446042","Taken 3 - L'ora della veritÃ ",2014,237222717,4.8e+07,1,0,108,11664,"Medio","2010s"
"tt2446980","Joy",2015,44682827,6e+07,1,1,124,15376,"Alto","2010s"
"tt2452042","Snoopy & Friends - Il film dei Peanuts",2015,116054702,9.9e+07,1,1,88,7744,"Alto","2010s"
"tt2458106","Ninja: Shadow of a Tear",2013,326911.8,2600000,1,0,95,9025,"Bajo","2010s"
"tt2461150","Masterminds - I geni della truffa",2016,12306677,2.5e+07,1,1,95,9025,"Medio","2010s"
"tt2465146","Mai cosÃ¬ vicini",2014,10258346,1.8e+07,1,1,94,8836,"Medio","2010s"
"tt2467046","Left Behind - La profezia",2014,13385972,1.6e+07,1,0,110,12100,"Medio","2010s"
"tt2473510","Paranormal Activity: Dimensione fantasma",2015,60603000,1e+07,1,1,88,7744,"Medio","2010s"
"tt2473602","Get on Up: La storia di James Brown",2014,2745871,3e+07,1,0,139,19321,"Medio","2010s"
"tt2473682","Il segnato",2014,58432590,5e+06,1,1,84,7056,"Bajo","2010s"
"tt2488496","Star Wars - Il risveglio della Forza",2015,1131561811,2.45e+08,1,1,138,19044,"Muy Alto","2010s"
"tt2493486","Last Knights",2015,1078773,4e+07,1,0,115,13225,"Medio","2010s"
"tt2494280","Stretch - Guida o muori",2014,2899.8,5e+06,1,1,94,8836,"Bajo","2010s"
"tt2494362","Bone Tomahawk",2015,229547.4,1800000,1,0,132,17424,"Bajo","2010s"
"tt2503154","The Den",2013,246077.4,5e+05,1,1,76,5776,"Bajo","2010s"
"tt2503944","Il sapore del successo",2015,22954797,2e+07,1,0,101,10201,"Medio","2010s"
"tt2510894","Hotel Transylvania 2",2015,305099890,8e+07,1,1,89,7921,"Alto","2010s"
"tt2513074","Billy Lynn: Un giorno da eroe",2016,29192507,4e+07,1,0,113,12769,"Medio","2010s"
"tt2515030","Escobar",2014,6564739,1.7e+07,1,0,120,14400,"Medio","2010s"
"tt2515034","The Gunman",2015,13512388,4e+07,1,0,115,13225,"Medio","2010s"
"tt2527336","Star Wars - Gli ultimi Jedi",2017,712358805,3.17e+08,1,1,152,23104,"Muy Alto","2010s"
"tt2527338","Star Wars: L'ascesa di Skywalker",2019,558941706,2.75e+08,1,1,141,19881,"Muy Alto","2010s"
"tt2528814","God's Not Dead - Dio non Ã¨ morto",2014,3920617,2e+06,1,1,113,12769,"Bajo","2010s"
"tt2531344","GiÃ¹ le mani dalle nostre figlie",2018,33705799,2.1e+07,1,1,102,10404,"Medio","2010s"
"tt2543164","Arrival",2016,102842047,4.7e+07,1,0,116,13456,"Medio","2010s"
"tt2543472","Wonder",2017,190830905,2e+07,1,0,113,12769,"Medio","2010s"
"tt2547584","La luce sugli oceani",2016,13429642,2e+07,1,0,133,17689,"Medio","2010s"
"tt2554274","Crimson Peak",2015,43589502,5.5e+07,1,0,119,14161,"Alto","2010s"
"tt2555736","Ritorno al Marigold Hotel",2015,52900000,1e+07,1,0,122,14884,"Medio","2010s"
"tt2557478","Pacific Rim: La rivolta",2018,231055623,1.5e+08,1,0,111,12321,"Muy Alto","2010s"
"tt2557490","Un milione di modi per morire nel West",2014,44050456,4e+07,1,1,116,13456,"Medio","2010s"
"tt2561572","Duri si diventa",2015,21300000,4e+07,1,1,100,10000,"Medio","2010s"
"tt2562232","Birdman o (L'imprevedibile virtÃ¹ dell'ignoranza)",2014,60874496,1.8e+07,1,1,119,14161,"Medio","2010s"
"tt2567026","Alice attraverso lo specchio",2016,222415643,1.7e+08,1,0,113,12769,"Muy Alto","2010s"
"tt2568862","Insospettabili sospetti",2017,39900000,2.5e+07,1,1,96,9216,"Medio","2010s"
"tt2570858","The Duke of Burgundy",2014,120626,1e+06,1,0,104,10816,"Bajo","2010s"
"tt2581244","Life After Beth - L'amore ad ogni costo",2014,186444,2400000,1,1,89,7921,"Bajo","2010s"
"tt2582496","Quel fantastico peggior anno della mia vita",2015,2316333,8e+06,1,1,105,11025,"Bajo","2010s"
"tt2582500","Shut In",2016,6181736,1e+07,1,0,91,8281,"Medio","2010s"
"tt2582502","Padri e figlie",2015,3352625.4,22400000,1,0,116,13456,"Medio","2010s"
"tt2582782","Hell or High Water",2016,10872033,1.2e+07,1,1,102,10404,"Medio","2010s"
"tt2582802","Whiplash",2014,35891260,3300000,1,1,106,11236,"Bajo","2010s"
"tt2582846","Colpa delle stelle",2014,182294484,1.2e+07,1,1,126,15876,"Medio","2010s"
"tt2584384","Jojo Rabbit",2019,56964119,1.4e+07,1,0,108,11664,"Medio","2010s"
"tt2592614","Resident Evil: The Final Chapter",2016,285412558,4e+07,1,0,107,11449,"Medio","2010s"
"tt2608224","Kelebegin RÃ¼yasi",2013,6616857.6,1.5e+07,0,0,138,19044,"Medio","2010s"
"tt2626350","Step Up All In",2014,71261262,4.5e+07,1,0,112,12544,"Medio","2010s"
"tt2631186","BÃ£hubali: The Beginning",2015,1196787,18026148,0,1,159,25281,"Medio","2010s"
"tt2637276","Ted 2",2015,134387221,6.8e+07,1,1,115,13225,"Alto","2010s"
"tt2637294","Un tuffo nel passato 2",2015,767000,1.4e+07,1,1,93,8649,"Medio","2010s"
"tt2638144","Ben-Hur",2016,67650834,1e+08,1,1,123,15129,"Muy Alto","2010s"
"tt2649554","Midnight Special - Fuga nella notte",2016,3028365,1.8e+07,1,0,112,12544,"Medio","2010s"
"tt2652092","The Good Lie",2014,674136,2e+07,1,0,110,12100,"Medio","2010s"
"tt2652118","Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,23195423.4,2e+07,1,0,96,9216,"Medio","2010s"
"tt2660888","Star Trek: Beyond",2016,184623476,1.85e+08,1,0,122,14884,"Muy Alto","2010s"
"tt2668134","Capitan Harlock",2013,10806190.2,3e+07,0,1,115,13225,"Medio","2010s"
"tt2669336","Time Lapse",2014,11743.2,5e+06,1,1,104,10816,"Bajo","2010s"
"tt2671706","Barriere",2016,6731857,2.4e+07,1,0,139,19321,"Medio","2010s"
"tt2674426","Io prima di te",2016,152069111,2e+07,1,0,106,11236,"Medio","2010s"
"tt2674454","Churchill",2017,5443107,6400000,1,1,105,11025,"Bajo","2010s"
"tt2679042","Hitman: Agent 47",2015,59880206,3.5e+07,1,0,96,9216,"Medio","2010s"
"tt2690138","Una notte da matricole",2015,101629,3e+06,1,0,101,10201,"Bajo","2010s"
"tt2692250","Notte al museo - Il segreto del faraone",2014,249458014,1.27e+08,1,0,98,9604,"Muy Alto","2010s"
"tt2692904","Locke",2013,3714839,2e+06,1,0,85,7225,"Bajo","2010s"
"tt2702724","The Boss",2016,15558697,2.9e+07,1,1,99,9801,"Medio","2010s"
"tt2704998","Game Night - Indovina chi muore stasera?",2018,48500000,3.7e+07,1,1,100,10000,"Medio","2010s"
"tt2709692","Il Grinch",2018,240975007,7.5e+07,1,0,85,7225,"Alto","2010s"
"tt2709768","Pets - Vita da animali",2016,507073607,7.5e+07,1,0,87,7569,"Alto","2010s"
"tt2713180","Fury",2014,126004791,6.8e+07,1,0,134,17956,"Alto","2010s"
"tt2717822","Blackhat",2015,11646077,7e+07,1,1,133,17689,"Alto","2010s"
"tt2719848","Everest",2015,159945314,5.5e+07,1,0,121,14641,"Alto","2010s"
"tt2726560","La risposta Ã¨ nelle stelle",2015,25498698,3.4e+07,1,1,123,15129,"Medio","2010s"
"tt2752688","Rosewater",2014,42652,5e+06,1,1,103,10609,"Bajo","2010s"
"tt2752758","La stirpe del male",2014,21100099,7e+06,1,1,89,7921,"Bajo","2010s"
"tt2752772","Sinister 2",2015,25588195,1e+07,1,0,97,9409,"Medio","2010s"
"tt2756032","The One I Love",2014,83486,1e+05,1,1,91,8281,"Bajo","2010s"
"tt2763304","T2 Trainspotting",2017,39279742,1.8e+07,1,1,117,13689,"Medio","2010s"
"tt2771200","La bella e la bestia",2017,759583215,1.6e+08,1,1,129,16641,"Muy Alto","2010s"
"tt2771372","Veronica Mars - Il film",2014,163256,6e+06,1,0,107,11449,"Bajo","2010s"
"tt2776878","Thank You for Your Service",2017,459392,2e+07,1,0,109,11881,"Medio","2010s"
"tt2784678","Top Five",2014,8e+05,1.2e+07,1,1,102,10404,"Medio","2010s"
"tt2788710","The Interview",2014,5677450,4.4e+07,1,1,112,12544,"Medio","2010s"
"tt2788732","Il drago invisibile",2016,67462187,6.5e+07,1,1,102,10404,"Alto","2010s"
"tt2798920","Annientamento",2018,10338614,4e+07,1,1,115,13225,"Medio","2010s"
"tt2799166","La Piramide",2014,14104804,6500000,1,0,89,7921,"Bajo","2010s"
"tt2800240","Non sposate le mie figlie!",2014,105842695.8,1.3e+07,0,1,97,9409,"Medio","2010s"
"tt2802144","Kingsman: Secret Service",2014,286089822,8.1e+07,1,0,129,16641,"Alto","2010s"
"tt2820852","Fast & Furious 7",2015,1162041131,1.9e+08,1,0,137,18769,"Muy Alto","2010s"
"tt2823054","Mike & Dave - Un matrimonio da sballo",2016,31058573,3.3e+07,1,1,98,9604,"Medio","2010s"
"tt2828996","Ghost Movie 2 - Questa volta Ã¨ guerra",2014,8029230,4e+06,1,1,86,7396,"Bajo","2010s"
"tt2848292","Pitch Perfect 2",2015,102847849,2.9e+07,1,1,115,13225,"Medio","2010s"
"tt2852406","Omar",2013,258444,2100000,0,0,98,9604,"Bajo","2010s"
"tt2854926","Prendimi!",2018,23400000,2.8e+07,1,1,100,10000,"Medio","2010s"
"tt2866360","Coherence - Oltre lo spazio tempo",2013,37128,50000,1,0,89,7921,"Bajo","2010s"
"tt2869728","Un poliziotto ancora in prova",2016,33386608,4e+07,1,1,102,10404,"Medio","2010s"
"tt2870612","Necropolis - La cittÃ  dei morti",2014,20577309,5e+06,1,1,93,8649,"Bajo","2010s"
"tt2870708","Wish I Was Here",2014,2079477,6e+06,1,1,106,11236,"Bajo","2010s"
"tt2870756","Magic in the Moonlight",2014,40490035,16800000,1,0,97,9409,"Medio","2010s"
"tt2872518","The Shack",2017,39555697,2e+07,1,0,132,17424,"Medio","2010s"
"tt2872718","Lo sciacallo - Nightcrawler",2014,15017775,8500000,1,1,117,13689,"Bajo","2010s"
"tt2872732","Lucy",2014,332200000,4e+07,1,0,89,7921,"Medio","2010s"
"tt2872750","Shaun - Vita da pecora",2015,86833396,2.5e+07,0,0,85,7225,"Medio","2010s"
"tt2873282","Red Sparrow",2018,104698129,6.9e+07,1,1,140,19600,"Alto","2010s"
"tt2883434","Black or White",2014,262778,9e+06,1,1,121,14641,"Bajo","2010s"
"tt2883512","Chef - La ricetta perfetta",2014,17004045,1.1e+07,1,1,114,12996,"Medio","2010s"
"tt2884018","Macbeth",2015,15211360,1.5e+07,1,0,113,12769,"Medio","2010s"
"tt2888046","Ip Man 3",2015,154350181,3.6e+07,0,0,105,11025,"Medio","2010s"
